unique_gene_callers_id	ko_id
Ramli-Leaf400.2515
Ramli-Leaf400.510
Ramli-Leaf400.1155
Ramli-Leaf400.2986
Ramli-Leaf400.461
Ramli-Leaf400.4249
Ramli-Leaf400.1877
Ramli-Leaf400.2658
Ramli-Leaf400.196	K02529
Ramli-Leaf400.1086
Ramli-Leaf400.4285
Ramli-Leaf400.1865
Ramli-Leaf400.1982	K21645
Ramli-Leaf400.2656
Ramli-Leaf400.3461
Ramli-Leaf400.1446
Ramli-Leaf400.1799
Ramli-Leaf400.4193
Ramli-Leaf400.2627
Ramli-Leaf400.2025
Ramli-Leaf400.2347
Ramli-Leaf400.1803	K02049
Ramli-Leaf400.2749
Ramli-Leaf400.1910
Ramli-Leaf400.4224
Ramli-Leaf400.2049
Ramli-Leaf400.2729	K00705
Ramli-Leaf400.2729	K06044
Ramli-Leaf400.709
Ramli-Leaf400.1232
Ramli-Leaf400.895
Ramli-Leaf400.2439
Ramli-Leaf400.2690	K06919
Ramli-Leaf400.3791
Ramli-Leaf400.4151
Ramli-Leaf400.3662
Ramli-Leaf400.3960	K03333
Ramli-Leaf400.1810
Ramli-Leaf400.193
Ramli-Leaf400.1177
Ramli-Leaf400.2451
Ramli-Leaf400.1751	K06912
Ramli-Leaf400.2377
Ramli-Leaf400.1412
Ramli-Leaf400.840
Ramli-Leaf400.2745	K04095
Ramli-Leaf400.2663
Ramli-Leaf400.1767
Ramli-Leaf400.3335	K03642
Ramli-Leaf400.365
Ramli-Leaf400.2034
Ramli-Leaf400.2051
Ramli-Leaf400.1119
Ramli-Leaf400.1769
Ramli-Leaf400.1965	K07637
Ramli-Leaf400.1841
Ramli-Leaf400.2453
Ramli-Leaf400.2995	K07316
Ramli-Leaf400.669
Ramli-Leaf400.463
Ramli-Leaf400.1179
Ramli-Leaf400.25
Ramli-Leaf400.352
Ramli-Leaf400.893
Ramli-Leaf400.433	K07486
Ramli-Leaf400.1399	K07404
Ramli-Leaf400.3479
Ramli-Leaf400.3381
Ramli-Leaf400.3252
Ramli-Leaf400.2682
Ramli-Leaf400.3471
Ramli-Leaf400.3195
Ramli-Leaf400.867
Ramli-Leaf400.1634
Ramli-Leaf400.3839	K08086
Ramli-Leaf400.559
Ramli-Leaf400.660
Ramli-Leaf400.2214	K00661
Ramli-Leaf400.175	K00852
Ramli-Leaf400.3182
Ramli-Leaf400.3904
Ramli-Leaf400.940	K05564
Ramli-Leaf400.4061
Ramli-Leaf400.1930
Ramli-Leaf400.518
Ramli-Leaf400.1892
Ramli-Leaf400.2212
Ramli-Leaf400.2141	K07119
Ramli-Leaf400.3193
Ramli-Leaf400.1909
Ramli-Leaf400.533
Ramli-Leaf400.4228
Ramli-Leaf400.4210
Ramli-Leaf400.419
Ramli-Leaf400.3299
Ramli-Leaf400.4237
Ramli-Leaf400.4172
Ramli-Leaf400.3469	K18901
Ramli-Leaf400.2701
Ramli-Leaf400.2564
Ramli-Leaf400.2195	K02027
Ramli-Leaf400.2770
Ramli-Leaf400.522
Ramli-Leaf400.1875
Ramli-Leaf400.2541
Ramli-Leaf400.3498
Ramli-Leaf400.932
Ramli-Leaf400.1051
Ramli-Leaf400.41
Ramli-Leaf400.925	K00059
Ramli-Leaf400.4067
Ramli-Leaf400.1052
Ramli-Leaf400.3222	K07649
Ramli-Leaf400.4048
Ramli-Leaf400.2640	K07001
Ramli-Leaf400.1710
Ramli-Leaf400.1160
Ramli-Leaf400.825
Ramli-Leaf400.3780
Ramli-Leaf400.1170
Ramli-Leaf400.168	K05799
Ramli-Leaf400.3705	K00101
Ramli-Leaf400.2174	K03686
Ramli-Leaf400.3234
Ramli-Leaf400.38	K02226
Ramli-Leaf400.2017	K01768
Ramli-Leaf400.4179
Ramli-Leaf400.4163	K13522
Ramli-Leaf400.1882
Ramli-Leaf400.2131
Ramli-Leaf400.1608	K02025
Ramli-Leaf400.1093
Ramli-Leaf400.2672
Ramli-Leaf400.3382
Ramli-Leaf400.2979	K18480
Ramli-Leaf400.2149
Ramli-Leaf400.3681
Ramli-Leaf400.1826
Ramli-Leaf400.2983
Ramli-Leaf400.2884
Ramli-Leaf400.4303
Ramli-Leaf400.464	K15054
Ramli-Leaf400.93
Ramli-Leaf400.3947
Ramli-Leaf400.781
Ramli-Leaf400.214	K17837
Ramli-Leaf400.2553
Ramli-Leaf400.560
Ramli-Leaf400.4046
Ramli-Leaf400.442
Ramli-Leaf400.1176	K07793
Ramli-Leaf400.1941
Ramli-Leaf400.826
Ramli-Leaf400.2215
Ramli-Leaf400.1094
Ramli-Leaf400.2993
Ramli-Leaf400.2083
Ramli-Leaf400.1440
Ramli-Leaf400.3762
Ramli-Leaf400.1433
Ramli-Leaf400.502
Ramli-Leaf400.1704
Ramli-Leaf400.941	K05563
Ramli-Leaf400.1998
Ramli-Leaf400.2401
Ramli-Leaf400.1362
Ramli-Leaf400.3301
Ramli-Leaf400.855
Ramli-Leaf400.3954
Ramli-Leaf400.2474
Ramli-Leaf400.1543
Ramli-Leaf400.956	K13876
Ramli-Leaf400.2660
Ramli-Leaf400.1246
Ramli-Leaf400.544	K02624
Ramli-Leaf400.1428
Ramli-Leaf400.3477
Ramli-Leaf400.4017
Ramli-Leaf400.2698
Ramli-Leaf400.2987
Ramli-Leaf400.2211
Ramli-Leaf400.484
Ramli-Leaf400.1636
Ramli-Leaf400.631
Ramli-Leaf400.3482
Ramli-Leaf400.2050
Ramli-Leaf400.3873
Ramli-Leaf400.1404
Ramli-Leaf400.2725	K00700
Ramli-Leaf400.977	K06893
Ramli-Leaf400.1779
Ramli-Leaf400.3854
Ramli-Leaf400.2558
Ramli-Leaf400.3419
Ramli-Leaf400.3159
Ramli-Leaf400.2183	K02029
Ramli-Leaf400.2582
Ramli-Leaf400.2727	K01214
Ramli-Leaf400.65
Ramli-Leaf400.2506
Ramli-Leaf400.480	K08084
Ramli-Leaf400.2664	K03791
Ramli-Leaf400.913	K00145
Ramli-Leaf400.2039	K10001
Ramli-Leaf400.180
Ramli-Leaf400.1386
Ramli-Leaf400.1609
Ramli-Leaf400.144
Ramli-Leaf400.535
Ramli-Leaf400.3273
Ramli-Leaf400.1938
Ramli-Leaf400.2708
Ramli-Leaf400.2615
Ramli-Leaf400.2528
Ramli-Leaf400.3017	K02672
Ramli-Leaf400.542	K00128
Ramli-Leaf400.608
Ramli-Leaf400.3327
Ramli-Leaf400.540
Ramli-Leaf400.2074
Ramli-Leaf400.809
Ramli-Leaf400.1667
Ramli-Leaf400.4295	K01998
Ramli-Leaf400.2065
Ramli-Leaf400.2370	K01091
Ramli-Leaf400.2008
Ramli-Leaf400.524	K01652
Ramli-Leaf400.1219	K21801
Ramli-Leaf400.3067
Ramli-Leaf400.1976
