contig contig_geneID GC Genome
Ga0182890_109 Ga0182890_10972 0.344 121960.assembled.gff
Ga0182890_109 Ga0182890_10973 0.311 121960.assembled.gff
Ga0182890_109 Ga0182890_10974 0.345 121960.assembled.gff
Ga0182890_109 Ga0182890_10975 0.371 121960.assembled.gff
Ga0182890_109 Ga0182890_10976 0.333 121960.assembled.gff
Ga0182890_109 Ga0182890_10977 0.339 121960.assembled.gff
Ga0182890_109 Ga0182890_10978 0.342 121960.assembled.gff
Ga0182890_109 Ga0182890_10979 0.325 121960.assembled.gff
Ga0182890_109 Ga0182890_10980 0.337 121960.assembled.gff
Ga0182890_109 Ga0182890_10981 0.347 121960.assembled.gff
Ga0182890_109 Ga0182890_10982 0.353 121960.assembled.gff
Ga0182890_109 Ga0182890_10983 0.335 121960.assembled.gff
Ga0182890_109 Ga0182890_10984 0.358 121960.assembled.gff
Ga0182890_109 Ga0182890_10985 0.375 121960.assembled.gff
Ga0182890_109 Ga0182890_10986 0.269 121960.assembled.gff
Ga0182890_109 Ga0182890_10987 0.37 121960.assembled.gff
Ga0182890_109 Ga0182890_10988 0.395 121960.assembled.gff
Ga0182890_109 Ga0182890_10989 0.321 121960.assembled.gff
Ga0182890_109 Ga0182890_10990 0.359 121960.assembled.gff
Ga0182890_109 Ga0182890_10991 0.386 121960.assembled.gff
Ga0182890_109 Ga0182890_10992 0.317 121960.assembled.gff
Ga0182890_109 Ga0182890_10993 0.34 121960.assembled.gff
Ga0182890_109 Ga0182890_10994 0.371 121960.assembled.gff
Ga0182890_109 Ga0182890_10995 0.364 121960.assembled.gff
Ga0182890_109 Ga0182890_10996 0.335 121960.assembled.gff
Ga0182890_109 Ga0182890_10997 0.367 121960.assembled.gff
Ga0182890_109 Ga0182890_10998 0.3 121960.assembled.gff
Ga0182890_109 Ga0182890_10999 0.329 121960.assembled.gff
Ga0182890_109 Ga0182890_109100 0.316 121960.assembled.gff
Ga0182890_109 Ga0182890_109101 0.338 121960.assembled.gff
Ga0182890_109 Ga0182890_109102 0.341 121960.assembled.gff
Ga0182890_109 Ga0182890_109103 0.329 121960.assembled.gff
Ga0182890_109 Ga0182890_109104 0.393 121960.assembled.gff
Ga0182890_109 Ga0182890_109105 0.375 121960.assembled.gff
Ga0182890_109 Ga0182890_109106 0.333 121960.assembled.gff
Ga0182890_109 Ga0182890_109107 0.306 121960.assembled.gff
Ga0182890_109 Ga0182890_109108 0.237 121960.assembled.gff
Ga0182890_109 Ga0182890_109109 0.336 121960.assembled.gff
Ga0182890_109 Ga0182890_109110 0.357 121960.assembled.gff
Ga0182890_109 Ga0182890_109111 0.352 121960.assembled.gff
Ga0182890_109 Ga0182890_109112 0.28 121960.assembled.gff
Ga0182890_109 Ga0182890_109113 0.393 121960.assembled.gff
Ga0182890_109 Ga0182890_109114 0.341 121960.assembled.gff
Ga0182890_109 Ga0182890_109115 0.344 121960.assembled.gff
Ga0182890_109 Ga0182890_109116 0.334 121960.assembled.gff
Ga0182890_109 Ga0182890_109117 0.325 121960.assembled.gff
Ga0182890_109 Ga0182890_109118 0.322 121960.assembled.gff
Ga0182890_109 Ga0182890_109119 0.335 121960.assembled.gff
Ga0182890_109 Ga0182890_109120 0.333 121960.assembled.gff
Ga0182890_109 Ga0182890_109121 0.318 121960.assembled.gff
Ga0182890_109 Ga0182890_109122 0.348 121960.assembled.gff
Ga0182890_109 Ga0182890_109123 0.303 121960.assembled.gff
Ga0182890_109 Ga0182890_109124 0.334 121960.assembled.gff
Ga0182890_109 Ga0182890_109125 0.332 121960.assembled.gff
Ga0182890_109 Ga0182890_109126 0.307 121960.assembled.gff
Ga0182890_109 Ga0182890_109127 0.332 121960.assembled.gff
Ga0182890_109 Ga0182890_109128 0.381 121960.assembled.gff
Ga0182890_109 Ga0182890_109129 0.401 121960.assembled.gff
Ga0182890_109 Ga0182890_109130 0.335 121960.assembled.gff
Ga0182890_109 Ga0182890_109131 0.367 121960.assembled.gff
Ga0182890_109 Ga0182890_109132 0.342 121960.assembled.gff
Ga0182890_109 Ga0182890_109133 0.295 121960.assembled.gff
Ga0182890_109 Ga0182890_109134 0.358 121960.assembled.gff
Ga0182890_109 Ga0182890_109135 0.336 121960.assembled.gff
Ga0182890_109 Ga0182890_109136 0.325 121960.assembled.gff
Ga0182890_109 Ga0182890_109137 0.335 121960.assembled.gff
Ga0182890_109 Ga0182890_109138 0.33 121960.assembled.gff
Ga0182890_109 Ga0182890_109139 0.319 121960.assembled.gff
Ga0182890_109 Ga0182890_109140 0.3 121960.assembled.gff
Ga0182890_109 Ga0182890_109141 0.355 121960.assembled.gff
Ga0182890_109 Ga0182890_109142 0.272 121960.assembled.gff
Ga0182890_109 Ga0182890_109143 0.367 121960.assembled.gff
Ga0182890_109 Ga0182890_109144 0.339 121960.assembled.gff
Ga0182890_109 Ga0182890_109145 0.374 121960.assembled.gff
Ga0182890_109 Ga0182890_109146 0.305 121960.assembled.gff
Ga0182890_109 Ga0182890_109147 0.292 121960.assembled.gff
Ga0182890_109 Ga0182890_109148 0.35 121960.assembled.gff
Ga0182890_109 Ga0182890_109149 0.367 121960.assembled.gff
Ga0182890_109 Ga0182890_109150 0.42 121960.assembled.gff
Ga0182890_109 Ga0182890_109151 0.333 121960.assembled.gff
Ga0182890_109 Ga0182890_109152 0.36 121960.assembled.gff
Ga0182890_109 Ga0182890_109153 0.351 121960.assembled.gff
Ga0182890_109 Ga0182890_109154 0.343 121960.assembled.gff
Ga0182890_109 Ga0182890_109155 0.348 121960.assembled.gff
Ga0182890_109 Ga0182890_109156 0.353 121960.assembled.gff
Ga0182890_109 Ga0182890_109157 0.366 121960.assembled.gff
Ga0182890_109 Ga0182890_109158 0.329 121960.assembled.gff
Ga0182890_109 Ga0182890_109159 0.34 121960.assembled.gff
Ga0182890_109 Ga0182890_109160 0.372 121960.assembled.gff
Ga0182890_109 Ga0182890_109161 0.364 121960.assembled.gff
Ga0182890_109 Ga0182890_109162 0.337 121960.assembled.gff
Ga0182890_109 Ga0182890_109163 0.337 121960.assembled.gff
Ga0182890_109 Ga0182890_109164 0.346 121960.assembled.gff
Ga0182890_109 Ga0182890_109165 0.352 121960.assembled.gff
Ga0182890_109 Ga0182890_109166 0.364 121960.assembled.gff
Ga0182890_109 Ga0182890_109167 0.357 121960.assembled.gff
Ga0182890_109 Ga0182890_109168 0.368 121960.assembled.gff
Ga0182890_109 Ga0182890_109169 0.355 121960.assembled.gff
Ga0182890_109 Ga0182890_109170 0.376 121960.assembled.gff
Ga0182890_109 Ga0182890_109171 0.357 121960.assembled.gff
Ga0182890_109 Ga0182890_109172 0.361 121960.assembled.gff
Ga0182890_109 Ga0182890_109173 0.352 121960.assembled.gff
Ga0182890_109 Ga0182890_109174 0.364 121960.assembled.gff
Ga0182890_109 Ga0182890_109175 0.334 121960.assembled.gff
Ga0182890_109 Ga0182890_109176 0.359 121960.assembled.gff
Ga0182890_109 Ga0182890_109177 0.344 121960.assembled.gff
Ga0182890_109 Ga0182890_109178 0.331 121960.assembled.gff
Ga0182890_109 Ga0182890_109179 0.383 121960.assembled.gff
Ga0182890_109 Ga0182890_109180 0.344 121960.assembled.gff
Ga0182890_109 Ga0182890_109181 0.357 121960.assembled.gff
Ga0182890_109 Ga0182890_109182 0.339 121960.assembled.gff
Ga0182890_109 Ga0182890_109183 0.361 121960.assembled.gff
Ga0182890_109 Ga0182890_109184 0.339 121960.assembled.gff
Ga0182890_109 Ga0182890_109185 0.366 121960.assembled.gff
Ga0182890_109 Ga0182890_109186 0.389 121960.assembled.gff
Ga0182890_109 Ga0182890_109187 0.389 121960.assembled.gff
Ga0182890_109 Ga0182890_109188 0.374 121960.assembled.gff
Ga0182890_109 Ga0182890_109189 0.372 121960.assembled.gff
Ga0182890_109 Ga0182890_109190 0.368 121960.assembled.gff
Ga0182890_109 Ga0182890_109191 0.325 121960.assembled.gff
Ga0182890_109 Ga0182890_109192 0.325 121960.assembled.gff
Ga0182890_109 Ga0182890_109193 0.354 121960.assembled.gff
Ga0182890_109 Ga0182890_109194 0.347 121960.assembled.gff
Ga0182890_109 Ga0182890_109195 0.336 121960.assembled.gff
Ga0182890_109 Ga0182890_109196 0.352 121960.assembled.gff
Ga0182890_109 Ga0182890_109197 0.325 121960.assembled.gff
Ga0182890_109 Ga0182890_109198 0.356 121960.assembled.gff
Ga0182890_109 Ga0182890_109199 0.35 121960.assembled.gff
Ga0182890_109 Ga0182890_109200 0.344 121960.assembled.gff
Ga0182890_109 Ga0182890_109201 0.343 121960.assembled.gff
Ga0182890_109 Ga0182890_109202 0.264 121960.assembled.gff
Ga0182890_109 Ga0182890_109203 0.325 121960.assembled.gff
Ga0182890_109 Ga0182890_109204 0.345 121960.assembled.gff
Ga0182890_109 Ga0182890_109205 0.326 121960.assembled.gff
Ga0182890_109 Ga0182890_109206 0.358 121960.assembled.gff
Ga0182890_109 Ga0182890_109207 0.348 121960.assembled.gff
Ga0182890_109 Ga0182890_109208 0.337 121960.assembled.gff
Ga0182890_109 Ga0182890_109209 0.343 121960.assembled.gff
Ga0182890_109 Ga0182890_109210 0.314 121960.assembled.gff
Ga0182890_109 Ga0182890_109211 0.332 121960.assembled.gff
Ga0182890_109 Ga0182890_109212 0.323 121960.assembled.gff
Ga0182890_110 Ga0182890_1101 0.313 121960.assembled.gff
Ga0182890_110 Ga0182890_1102 0.274 121960.assembled.gff
Ga0182890_110 Ga0182890_1103 0.325 121960.assembled.gff
Ga0182890_110 Ga0182890_1104 0.312 121960.assembled.gff
Ga0182890_110 Ga0182890_1105 0.38 121960.assembled.gff
Ga0182890_110 Ga0182890_1106 0.279 121960.assembled.gff
Ga0182890_110 Ga0182890_1107 0.327 121960.assembled.gff
Ga0182890_110 Ga0182890_1108 0.316 121960.assembled.gff
Ga0182890_110 Ga0182890_1109 0.357 121960.assembled.gff
Ga0182890_110 Ga0182890_11010 0.39 121960.assembled.gff
Ga0182890_110 Ga0182890_11011 0.371 121960.assembled.gff
Ga0182890_110 Ga0182890_11012 0.337 121960.assembled.gff
Ga0182890_110 Ga0182890_11013 0.398 121960.assembled.gff
Ga0182890_110 Ga0182890_11014 0.329 121960.assembled.gff
Ga0182890_110 Ga0182890_11015 0.414 121960.assembled.gff
Ga0182890_110 Ga0182890_11016 0.36 121960.assembled.gff
Ga0182890_110 Ga0182890_11017 0.4 121960.assembled.gff
Ga0182890_110 Ga0182890_11018 0.363 121960.assembled.gff
Ga0182890_110 Ga0182890_11019 0.322 121960.assembled.gff
Ga0182890_110 Ga0182890_11020 0.318 121960.assembled.gff
Ga0182890_110 Ga0182890_11021 0.275 121960.assembled.gff
Ga0182890_110 Ga0182890_11022 0.359 121960.assembled.gff
Ga0182890_110 Ga0182890_11023 0.342 121960.assembled.gff
Ga0182890_110 Ga0182890_11024 0.348 121960.assembled.gff
Ga0182890_110 Ga0182890_11025 0.31 121960.assembled.gff
Ga0182890_110 Ga0182890_11026 0.341 121960.assembled.gff
Ga0182890_110 Ga0182890_11027 0.326 121960.assembled.gff
Ga0182890_110 Ga0182890_11028 0.302 121960.assembled.gff
Ga0182890_110 Ga0182890_11029 0.337 121960.assembled.gff
Ga0182890_110 Ga0182890_11030 0.379 121960.assembled.gff
Ga0182890_110 Ga0182890_11031 0.385 121960.assembled.gff
Ga0182890_110 Ga0182890_11032 0.393 121960.assembled.gff
Ga0182890_110 Ga0182890_11033 0.314 121960.assembled.gff
Ga0182890_110 Ga0182890_11034 0.371 121960.assembled.gff
Ga0182890_110 Ga0182890_11035 0.328 121960.assembled.gff
Ga0182890_110 Ga0182890_11036 0.345 121960.assembled.gff
Ga0182890_110 Ga0182890_11037 0.367 121960.assembled.gff
Ga0182890_110 Ga0182890_11038 0.347 121960.assembled.gff
Ga0182890_110 Ga0182890_11039 0.32 121960.assembled.gff
Ga0182890_110 Ga0182890_11040 0.357 121960.assembled.gff
Ga0182890_110 Ga0182890_11041 0.373 121960.assembled.gff
Ga0182890_110 Ga0182890_11042 0.297 121960.assembled.gff
Ga0182890_110 Ga0182890_11043 0.371 121960.assembled.gff
Ga0182890_110 Ga0182890_11044 0.324 121960.assembled.gff
Ga0182890_110 Ga0182890_11045 0.36 121960.assembled.gff
Ga0182890_110 Ga0182890_11046 0.4 121960.assembled.gff
Ga0182890_110 Ga0182890_11047 0.323 121960.assembled.gff
Ga0182890_110 Ga0182890_11048 0.357 121960.assembled.gff
Ga0182890_110 Ga0182890_11049 0.374 121960.assembled.gff
Ga0182890_110 Ga0182890_11050 0.402 121960.assembled.gff
Ga0182890_110 Ga0182890_11051 0.371 121960.assembled.gff
Ga0182890_110 Ga0182890_11052 0.364 121960.assembled.gff
Ga0182890_110 Ga0182890_11053 0.335 121960.assembled.gff
Ga0182890_110 Ga0182890_11054 0.367 121960.assembled.gff
Ga0182890_110 Ga0182890_11055 0.327 121960.assembled.gff
Ga0182890_110 Ga0182890_11056 0.325 121960.assembled.gff
Ga0182890_110 Ga0182890_11057 0.333 121960.assembled.gff
Ga0182890_110 Ga0182890_11060 0.329 121960.assembled.gff
Ga0182890_110 Ga0182890_11061 0.349 121960.assembled.gff
Ga0182890_110 Ga0182890_11062 0.356 121960.assembled.gff
Ga0182890_110 Ga0182890_11063 0.247 121960.assembled.gff
Ga0182890_110 Ga0182890_11064 0.329 121960.assembled.gff
Ga0182890_110 Ga0182890_11065 0.362 121960.assembled.gff
Ga0182890_110 Ga0182890_11066 0.321 121960.assembled.gff
Ga0182890_110 Ga0182890_11067 0.309 121960.assembled.gff
Ga0182890_110 Ga0182890_11068 0.39 121960.assembled.gff
Ga0182890_110 Ga0182890_11069 0.357 121960.assembled.gff
Ga0182890_110 Ga0182890_11070 0.305 121960.assembled.gff
Ga0182890_110 Ga0182890_11071 0.38 121960.assembled.gff
Ga0182890_110 Ga0182890_11072 0.319 121960.assembled.gff
Ga0182890_110 Ga0182890_11073 0.357 121960.assembled.gff
Ga0182890_110 Ga0182890_11074 0.349 121960.assembled.gff
Ga0182890_110 Ga0182890_11075 0.326 121960.assembled.gff
Ga0182890_110 Ga0182890_11076 0.335 121960.assembled.gff
Ga0182890_110 Ga0182890_11077 0.334 121960.assembled.gff
Ga0182890_110 Ga0182890_11078 0.352 121960.assembled.gff
Ga0182890_110 Ga0182890_11079 0.284 121960.assembled.gff
Ga0182890_110 Ga0182890_11080 0.348 121960.assembled.gff
Ga0182890_110 Ga0182890_11081 0.373 121960.assembled.gff
Ga0182890_110 Ga0182890_11082 0.382 121960.assembled.gff
Ga0182890_110 Ga0182890_11083 0.277 121960.assembled.gff
Ga0182890_110 Ga0182890_11084 0.373 121960.assembled.gff
Ga0182890_110 Ga0182890_11085 0.384 121960.assembled.gff
Ga0182890_110 Ga0182890_11086 0.363 121960.assembled.gff
Ga0182890_110 Ga0182890_11087 0.273 121960.assembled.gff
Ga0182890_110 Ga0182890_11088 0.404 121960.assembled.gff
Ga0182890_110 Ga0182890_11089 0.362 121960.assembled.gff
Ga0182890_110 Ga0182890_11090 0.358 121960.assembled.gff
Ga0182890_110 Ga0182890_11091 0.291 121960.assembled.gff
Ga0182890_110 Ga0182890_11092 0.369 121960.assembled.gff
Ga0182890_110 Ga0182890_11093 0.367 121960.assembled.gff
Ga0182890_110 Ga0182890_11094 0.362 121960.assembled.gff
Ga0182890_110 Ga0182890_11095 0.321 121960.assembled.gff
Ga0182890_110 Ga0182890_11096 0.328 121960.assembled.gff
Ga0182890_110 Ga0182890_11097 0.335 121960.assembled.gff
Ga0182890_110 Ga0182890_11098 0.325 121960.assembled.gff
Ga0182890_110 Ga0182890_11099 0.316 121960.assembled.gff
Ga0182890_110 Ga0182890_110100 0.337 121960.assembled.gff
Ga0182890_110 Ga0182890_110101 0.343 121960.assembled.gff
Ga0182890_110 Ga0182890_110102 0.327 121960.assembled.gff
Ga0182890_110 Ga0182890_110103 0.381 121960.assembled.gff
Ga0182890_110 Ga0182890_110104 0.387 121960.assembled.gff
Ga0182890_110 Ga0182890_110105 0.284 121960.assembled.gff
Ga0182890_110 Ga0182890_110106 0.365 121960.assembled.gff
Ga0182890_110 Ga0182890_110107 0.33 121960.assembled.gff
Ga0182890_110 Ga0182890_110108 0.333 121960.assembled.gff
Ga0182890_110 Ga0182890_110109 0.336 121960.assembled.gff
Ga0182890_110 Ga0182890_110110 0.32 121960.assembled.gff
Ga0182890_110 Ga0182890_110111 0.37 121960.assembled.gff
Ga0182890_110 Ga0182890_110112 0.349 121960.assembled.gff
Ga0182890_110 Ga0182890_110113 0.339 121960.assembled.gff
Ga0182890_110 Ga0182890_110114 0.339 121960.assembled.gff
Ga0182890_110 Ga0182890_110115 0.333 121960.assembled.gff
Ga0182890_110 Ga0182890_110116 0.408 121960.assembled.gff
Ga0182890_110 Ga0182890_110117 0.345 121960.assembled.gff
Ga0182890_110 Ga0182890_110118 0.338 121960.assembled.gff
Ga0182890_110 Ga0182890_110119 0.371 121960.assembled.gff
Ga0182890_110 Ga0182890_110120 0.369 121960.assembled.gff
Ga0182890_110 Ga0182890_110121 0.405 121960.assembled.gff
Ga0182890_110 Ga0182890_110122 0.345 121960.assembled.gff
Ga0182890_110 Ga0182890_110123 0.348 121960.assembled.gff
Ga0182890_110 Ga0182890_110124 0.41 121960.assembled.gff
Ga0182890_110 Ga0182890_110125 0.363 121960.assembled.gff
Ga0182890_110 Ga0182890_110126 0.338 121960.assembled.gff
Ga0182890_110 Ga0182890_110128 0.337 121960.assembled.gff
Ga0182890_110 Ga0182890_110129 0.363 121960.assembled.gff
Ga0182890_110 Ga0182890_110130 0.343 121960.assembled.gff
Ga0182890_110 Ga0182890_110131 0.346 121960.assembled.gff
Ga0182890_110 Ga0182890_110132 0.36 121960.assembled.gff
Ga0182890_110 Ga0182890_110133 0.393 121960.assembled.gff
Ga0182890_110 Ga0182890_110134 0.305 121960.assembled.gff
Ga0182890_110 Ga0182890_110135 0.322 121960.assembled.gff
Ga0182890_110 Ga0182890_110136 0.341 121960.assembled.gff
Ga0182890_110 Ga0182890_110137 0.303 121960.assembled.gff
Ga0182890_110 Ga0182890_110138 0.336 121960.assembled.gff
Ga0182890_110 Ga0182890_110139 0.348 121960.assembled.gff
Ga0182890_110 Ga0182890_110140 0.322 121960.assembled.gff
Ga0182890_110 Ga0182890_110141 0.358 121960.assembled.gff
Ga0182890_110 Ga0182890_110142 0.318 121960.assembled.gff
Ga0182890_110 Ga0182890_110143 0.317 121960.assembled.gff
Ga0182890_110 Ga0182890_110144 0.297 121960.assembled.gff
Ga0182890_110 Ga0182890_110145 0.325 121960.assembled.gff
Ga0182890_110 Ga0182890_110146 0.337 121960.assembled.gff
Ga0182890_110 Ga0182890_110147 0.329 121960.assembled.gff
Ga0182890_110 Ga0182890_110148 0.375 121960.assembled.gff
Ga0182890_110 Ga0182890_110149 0.357 121960.assembled.gff
Ga0182890_110 Ga0182890_110150 0.337 121960.assembled.gff
Ga0182890_110 Ga0182890_110151 0.298 121960.assembled.gff
Ga0182890_110 Ga0182890_110152 0.321 121960.assembled.gff
Ga0182890_110 Ga0182890_110153 0.372 121960.assembled.gff
Ga0182890_110 Ga0182890_110154 0.314 121960.assembled.gff
Ga0182890_110 Ga0182890_110155 0.369 121960.assembled.gff
Ga0182890_110 Ga0182890_110156 0.31 121960.assembled.gff
Ga0182890_110 Ga0182890_110157 0.385 121960.assembled.gff
Ga0182890_110 Ga0182890_110158 0.375 121960.assembled.gff
Ga0182890_110 Ga0182890_110159 0.349 121960.assembled.gff
Ga0182890_110 Ga0182890_110160 0.329 121960.assembled.gff
Ga0182890_110 Ga0182890_110161 0.326 121960.assembled.gff
Ga0182890_110 Ga0182890_110162 0.348 121960.assembled.gff
Ga0182890_110 Ga0182890_110163 0.348 121960.assembled.gff
Ga0182890_110 Ga0182890_110164 0.344 121960.assembled.gff
Ga0182890_110 Ga0182890_110165 0.371 121960.assembled.gff
Ga0182890_110 Ga0182890_110166 0.399 121960.assembled.gff
Ga0182890_110 Ga0182890_110167 0.417 121960.assembled.gff
Ga0182890_110 Ga0182890_110168 0.369 121960.assembled.gff
Ga0182890_110 Ga0182890_110169 0.349 121960.assembled.gff
Ga0182890_110 Ga0182890_110170 0.413 121960.assembled.gff
Ga0182890_110 Ga0182890_110171 0.398 121960.assembled.gff
Ga0182890_110 Ga0182890_110172 0.405 121960.assembled.gff
Ga0182890_110 Ga0182890_110173 0.419 121960.assembled.gff
Ga0182890_110 Ga0182890_110174 0.438 121960.assembled.gff
Ga0182890_110 Ga0182890_110175 0.444 121960.assembled.gff
Ga0182890_110 Ga0182890_110176 0.424 121960.assembled.gff
Ga0182890_110 Ga0182890_110177 0.45 121960.assembled.gff
Ga0182890_110 Ga0182890_110178 0.405 121960.assembled.gff
Ga0182890_110 Ga0182890_110179 0.435 121960.assembled.gff
Ga0182890_110 Ga0182890_110180 0.457 121960.assembled.gff
Ga0182890_110 Ga0182890_110181 0.454 121960.assembled.gff
Ga0182890_110 Ga0182890_110182 0.432 121960.assembled.gff
Ga0182890_110 Ga0182890_110183 0.446 121960.assembled.gff
Ga0182890_110 Ga0182890_110184 0.428 121960.assembled.gff
Ga0182890_110 Ga0182890_110185 0.451 121960.assembled.gff
Ga0182890_110 Ga0182890_110186 0.454 121960.assembled.gff
Ga0182890_110 Ga0182890_110187 0.455 121960.assembled.gff
Ga0182890_110 Ga0182890_110188 0.447 121960.assembled.gff
Ga0182890_110 Ga0182890_110189 0.449 121960.assembled.gff
Ga0182890_110 Ga0182890_110190 0.311 121960.assembled.gff
Ga0182890_110 Ga0182890_110191 0.343 121960.assembled.gff
Ga0182890_110 Ga0182890_110192 0.398 121960.assembled.gff
Ga0182890_110 Ga0182890_110194 0.329 121960.assembled.gff
Ga0182890_110 Ga0182890_110195 0.387 121960.assembled.gff
Ga0182890_111 Ga0182890_1111 0.348 121960.assembled.gff
Ga0182890_111 Ga0182890_1112 0.347 121960.assembled.gff
Ga0182890_111 Ga0182890_1113 0.374 121960.assembled.gff
Ga0182890_111 Ga0182890_1114 0.309 121960.assembled.gff
Ga0182890_111 Ga0182890_1115 0.351 121960.assembled.gff
Ga0182890_111 Ga0182890_1116 0.363 121960.assembled.gff
Ga0182890_111 Ga0182890_1117 0.375 121960.assembled.gff
Ga0182890_111 Ga0182890_1118 0.361 121960.assembled.gff
Ga0182890_111 Ga0182890_1119 0.345 121960.assembled.gff
Ga0182890_111 Ga0182890_11110 0.371 121960.assembled.gff
Ga0182890_111 Ga0182890_11111 0.368 121960.assembled.gff
Ga0182890_111 Ga0182890_11113 0.341 121960.assembled.gff
Ga0182890_111 Ga0182890_11114 0.382 121960.assembled.gff
Ga0182890_111 Ga0182890_11115 0.343 121960.assembled.gff
Ga0182890_111 Ga0182890_11116 0.359 121960.assembled.gff
Ga0182890_111 Ga0182890_11119 0.345 121960.assembled.gff
Ga0182890_111 Ga0182890_11120 0.368 121960.assembled.gff
Ga0182890_111 Ga0182890_11121 0.34 121960.assembled.gff
Ga0182890_111 Ga0182890_11122 0.364 121960.assembled.gff
Ga0182890_111 Ga0182890_11123 0.345 121960.assembled.gff
Ga0182890_111 Ga0182890_11124 0.387 121960.assembled.gff
Ga0182890_111 Ga0182890_11125 0.327 121960.assembled.gff
Ga0182890_111 Ga0182890_11126 0.299 121960.assembled.gff
Ga0182890_111 Ga0182890_11127 0.346 121960.assembled.gff
Ga0182890_111 Ga0182890_11128 0.332 121960.assembled.gff
Ga0182890_111 Ga0182890_11129 0.352 121960.assembled.gff
Ga0182890_111 Ga0182890_11130 0.37 121960.assembled.gff
Ga0182890_111 Ga0182890_11132 0.33 121960.assembled.gff
Ga0182890_111 Ga0182890_11133 0.333 121960.assembled.gff
Ga0182890_111 Ga0182890_11134 0.367 121960.assembled.gff
Ga0182890_111 Ga0182890_11135 0.355 121960.assembled.gff
Ga0182890_111 Ga0182890_11136 0.343 121960.assembled.gff
Ga0182890_111 Ga0182890_11137 0.4 121960.assembled.gff
Ga0182890_111 Ga0182890_11138 0.396 121960.assembled.gff
Ga0182890_111 Ga0182890_11139 0.289 121960.assembled.gff
Ga0182890_111 Ga0182890_11140 0.374 121960.assembled.gff
Ga0182890_111 Ga0182890_11141 0.247 121960.assembled.gff
Ga0182890_111 Ga0182890_11142 0.35 121960.assembled.gff
Ga0182890_111 Ga0182890_11143 0.324 121960.assembled.gff
Ga0182890_111 Ga0182890_11144 0.285 121960.assembled.gff
Ga0182890_111 Ga0182890_11145 0.301 121960.assembled.gff
Ga0182890_111 Ga0182890_11146 0.34 121960.assembled.gff
Ga0182890_111 Ga0182890_11147 0.296 121960.assembled.gff
Ga0182890_111 Ga0182890_11149 0.337 121960.assembled.gff
Ga0182890_111 Ga0182890_11150 0.361 121960.assembled.gff
Ga0182890_111 Ga0182890_11151 0.34 121960.assembled.gff
Ga0182890_111 Ga0182890_11152 0.349 121960.assembled.gff
Ga0182890_111 Ga0182890_11153 0.363 121960.assembled.gff
Ga0182890_111 Ga0182890_11154 0.298 121960.assembled.gff
Ga0182890_111 Ga0182890_11155 0.37 121960.assembled.gff
Ga0182890_111 Ga0182890_11156 0.36 121960.assembled.gff
Ga0182890_111 Ga0182890_11157 0.384 121960.assembled.gff
Ga0182890_111 Ga0182890_11158 0.407 121960.assembled.gff
Ga0182890_111 Ga0182890_11159 0.338 121960.assembled.gff
Ga0182890_111 Ga0182890_11160 0.369 121960.assembled.gff
Ga0182890_111 Ga0182890_11161 0.3 121960.assembled.gff
Ga0182890_111 Ga0182890_11162 0.341 121960.assembled.gff
Ga0182890_111 Ga0182890_11163 0.335 121960.assembled.gff
Ga0182890_111 Ga0182890_11164 0.35 121960.assembled.gff
Ga0182890_111 Ga0182890_11165 0.307 121960.assembled.gff
Ga0182890_111 Ga0182890_11166 0.355 121960.assembled.gff
Ga0182890_111 Ga0182890_11167 0.343 121960.assembled.gff
Ga0182890_111 Ga0182890_11168 0.351 121960.assembled.gff
Ga0182890_111 Ga0182890_11169 0.34 121960.assembled.gff
Ga0182890_111 Ga0182890_11170 0.377 121960.assembled.gff
Ga0182890_111 Ga0182890_11171 0.297 121960.assembled.gff
Ga0182890_111 Ga0182890_11172 0.393 121960.assembled.gff
Ga0182890_111 Ga0182890_11173 0.279 121960.assembled.gff
Ga0182890_111 Ga0182890_11174 0.365 121960.assembled.gff
Ga0182890_111 Ga0182890_11175 0.341 121960.assembled.gff
Ga0182890_111 Ga0182890_11176 0.312 121960.assembled.gff
Ga0182890_111 Ga0182890_11177 0.377 121960.assembled.gff
Ga0182890_111 Ga0182890_11178 0.342 121960.assembled.gff
Ga0182890_111 Ga0182890_11179 0.294 121960.assembled.gff
Ga0182890_111 Ga0182890_11180 0.329 121960.assembled.gff
Ga0182890_111 Ga0182890_11181 0.376 121960.assembled.gff
Ga0182890_111 Ga0182890_11182 0.335 121960.assembled.gff
Ga0182890_111 Ga0182890_11183 0.346 121960.assembled.gff
Ga0182890_111 Ga0182890_11184 0.36 121960.assembled.gff
Ga0182890_111 Ga0182890_11185 0.359 121960.assembled.gff
Ga0182890_111 Ga0182890_11186 0.354 121960.assembled.gff
Ga0182890_111 Ga0182890_11187 0.334 121960.assembled.gff
Ga0182890_111 Ga0182890_11188 0.334 121960.assembled.gff
Ga0182890_111 Ga0182890_11189 0.306 121960.assembled.gff
Ga0182890_111 Ga0182890_11190 0.35 121960.assembled.gff
Ga0182890_111 Ga0182890_11191 0.299 121960.assembled.gff
Ga0182890_111 Ga0182890_11192 0.32 121960.assembled.gff
Ga0182890_111 Ga0182890_11193 0.358 121960.assembled.gff
Ga0182890_111 Ga0182890_11195 0.382 121960.assembled.gff
Ga0182890_111 Ga0182890_11196 0.411 121960.assembled.gff
Ga0182890_111 Ga0182890_11197 0.423 121960.assembled.gff
