contig contig_geneID GC Genome
Ga0182881_1019 Ga0182881_10198 0.417 121951.assembled.gff
Ga0182881_1019 Ga0182881_10199 0.47 121951.assembled.gff
Ga0182881_1019 Ga0182881_101910 0.474 121951.assembled.gff
Ga0182881_1020 Ga0182881_10201 0.464 121951.assembled.gff
Ga0182881_1020 Ga0182881_10202 0.463 121951.assembled.gff
Ga0182881_1020 Ga0182881_10203 0.482 121951.assembled.gff
Ga0182881_1020 Ga0182881_10204 0.458 121951.assembled.gff
Ga0182881_1020 Ga0182881_10205 0.469 121951.assembled.gff
Ga0182881_1020 Ga0182881_10206 0.494 121951.assembled.gff
Ga0182881_1020 Ga0182881_10207 0.438 121951.assembled.gff
Ga0182881_1020 Ga0182881_10208 0.459 121951.assembled.gff
Ga0182881_1020 Ga0182881_10209 0.485 121951.assembled.gff
Ga0182881_1020 Ga0182881_102010 0.472 121951.assembled.gff
Ga0182881_1020 Ga0182881_102011 0.461 121951.assembled.gff
Ga0182881_1021 Ga0182881_10211 0.511 121951.assembled.gff
Ga0182881_1021 Ga0182881_10213 0.485 121951.assembled.gff
Ga0182881_1021 Ga0182881_10214 0.441 121951.assembled.gff
Ga0182881_1021 Ga0182881_10215 0.443 121951.assembled.gff
Ga0182881_1021 Ga0182881_10216 0.421 121951.assembled.gff
Ga0182881_1021 Ga0182881_10217 0.448 121951.assembled.gff
Ga0182881_1021 Ga0182881_10218 0.46 121951.assembled.gff
Ga0182881_1021 Ga0182881_10219 0.486 121951.assembled.gff
Ga0182881_1021 Ga0182881_102110 0.451 121951.assembled.gff
Ga0182881_1021 Ga0182881_102111 0.468 121951.assembled.gff
Ga0182881_1021 Ga0182881_102112 0.453 121951.assembled.gff
Ga0182881_1022 Ga0182881_10221 0.437 121951.assembled.gff
Ga0182881_1022 Ga0182881_10222 0.476 121951.assembled.gff
Ga0182881_1022 Ga0182881_10223 0.491 121951.assembled.gff
Ga0182881_1022 Ga0182881_10224 0.46 121951.assembled.gff
Ga0182881_1022 Ga0182881_10225 0.446 121951.assembled.gff
Ga0182881_1022 Ga0182881_10226 0.459 121951.assembled.gff
Ga0182881_1022 Ga0182881_10227 0.468 121951.assembled.gff
Ga0182881_1022 Ga0182881_10228 0.47 121951.assembled.gff
Ga0182881_1022 Ga0182881_10229 0.455 121951.assembled.gff
Ga0182881_1022 Ga0182881_102210 0.473 121951.assembled.gff
Ga0182881_1022 Ga0182881_102211 0.487 121951.assembled.gff
Ga0182881_1022 Ga0182881_102212 0.438 121951.assembled.gff
Ga0182881_1022 Ga0182881_102213 0.467 121951.assembled.gff
Ga0182881_1022 Ga0182881_102214 0.446 121951.assembled.gff
Ga0182881_1022 Ga0182881_102215 0.487 121951.assembled.gff
Ga0182881_1022 Ga0182881_102216 0.484 121951.assembled.gff
Ga0182881_1023 Ga0182881_10231 0.453 121951.assembled.gff
Ga0182881_1023 Ga0182881_10232 0.488 121951.assembled.gff
Ga0182881_1023 Ga0182881_10233 0.455 121951.assembled.gff
Ga0182881_1023 Ga0182881_10234 0.508 121951.assembled.gff
Ga0182881_1023 Ga0182881_10235 0.424 121951.assembled.gff
Ga0182881_1023 Ga0182881_10236 0.485 121951.assembled.gff
Ga0182881_1023 Ga0182881_10237 0.403 121951.assembled.gff
Ga0182881_1023 Ga0182881_10238 0.464 121951.assembled.gff
Ga0182881_1023 Ga0182881_10239 0.466 121951.assembled.gff
Ga0182881_1023 Ga0182881_102310 0.443 121951.assembled.gff
Ga0182881_1024 Ga0182881_10241 0.455 121951.assembled.gff
Ga0182881_1024 Ga0182881_10242 0.465 121951.assembled.gff
Ga0182881_1024 Ga0182881_10243 0.469 121951.assembled.gff
Ga0182881_1024 Ga0182881_10244 0.492 121951.assembled.gff
Ga0182881_1024 Ga0182881_10245 0.48 121951.assembled.gff
Ga0182881_1024 Ga0182881_10246 0.461 121951.assembled.gff
Ga0182881_1024 Ga0182881_10247 0.458 121951.assembled.gff
Ga0182881_1024 Ga0182881_10248 0.45 121951.assembled.gff
Ga0182881_1024 Ga0182881_10249 0.472 121951.assembled.gff
Ga0182881_1024 Ga0182881_102410 0.44 121951.assembled.gff
Ga0182881_1024 Ga0182881_102411 0.464 121951.assembled.gff
Ga0182881_1024 Ga0182881_102412 0.375 121951.assembled.gff
Ga0182881_1024 Ga0182881_102413 0.431 121951.assembled.gff
Ga0182881_1024 Ga0182881_102414 0.465 121951.assembled.gff
Ga0182881_1024 Ga0182881_102415 0.465 121951.assembled.gff
Ga0182881_1024 Ga0182881_102416 0.427 121951.assembled.gff
Ga0182881_1025 Ga0182881_10251 0.515 121951.assembled.gff
Ga0182881_1025 Ga0182881_10252 0.41 121951.assembled.gff
Ga0182881_1025 Ga0182881_10253 0.436 121951.assembled.gff
Ga0182881_1025 Ga0182881_10254 0.435 121951.assembled.gff
Ga0182881_1025 Ga0182881_10255 0.44 121951.assembled.gff
Ga0182881_1025 Ga0182881_10256 0.462 121951.assembled.gff
Ga0182881_1025 Ga0182881_10257 0.452 121951.assembled.gff
Ga0182881_1025 Ga0182881_10258 0.414 121951.assembled.gff
Ga0182881_1025 Ga0182881_10259 0.483 121951.assembled.gff
Ga0182881_1025 Ga0182881_102510 0.422 121951.assembled.gff
Ga0182881_1025 Ga0182881_102511 0.442 121951.assembled.gff
Ga0182881_1025 Ga0182881_102512 0.504 121951.assembled.gff
Ga0182881_1026 Ga0182881_10261 0.455 121951.assembled.gff
Ga0182881_1026 Ga0182881_10262 0.472 121951.assembled.gff
Ga0182881_1026 Ga0182881_10263 0.455 121951.assembled.gff
Ga0182881_1026 Ga0182881_10264 0.433 121951.assembled.gff
Ga0182881_1026 Ga0182881_10265 0.474 121951.assembled.gff
Ga0182881_1026 Ga0182881_10266 0.448 121951.assembled.gff
Ga0182881_1026 Ga0182881_10267 0.459 121951.assembled.gff
Ga0182881_1026 Ga0182881_10268 0.468 121951.assembled.gff
Ga0182881_1026 Ga0182881_10269 0.444 121951.assembled.gff
Ga0182881_1026 Ga0182881_102610 0.439 121951.assembled.gff
Ga0182881_1026 Ga0182881_102611 0.445 121951.assembled.gff
Ga0182881_1026 Ga0182881_102612 0.428 121951.assembled.gff
Ga0182881_1026 Ga0182881_102613 0.458 121951.assembled.gff
Ga0182881_1027 Ga0182881_10271 0.442 121951.assembled.gff
Ga0182881_1027 Ga0182881_10272 0.43 121951.assembled.gff
Ga0182881_1027 Ga0182881_10273 0.409 121951.assembled.gff
Ga0182881_1027 Ga0182881_10274 0.431 121951.assembled.gff
Ga0182881_1027 Ga0182881_10275 0.43 121951.assembled.gff
Ga0182881_1027 Ga0182881_10277 0.495 121951.assembled.gff
Ga0182881_1027 Ga0182881_10278 0.494 121951.assembled.gff
Ga0182881_1028 Ga0182881_10281 0.463 121951.assembled.gff
Ga0182881_1028 Ga0182881_10282 0.444 121951.assembled.gff
Ga0182881_1028 Ga0182881_10284 0.421 121951.assembled.gff
Ga0182881_1028 Ga0182881_10285 0.421 121951.assembled.gff
Ga0182881_1028 Ga0182881_10286 0.445 121951.assembled.gff
Ga0182881_1028 Ga0182881_10287 0.439 121951.assembled.gff
Ga0182881_1028 Ga0182881_10288 0.439 121951.assembled.gff
Ga0182881_1029 Ga0182881_10291 0.492 121951.assembled.gff
Ga0182881_1029 Ga0182881_10292 0.486 121951.assembled.gff
Ga0182881_1029 Ga0182881_10293 0.452 121951.assembled.gff
Ga0182881_1029 Ga0182881_10294 0.501 121951.assembled.gff
Ga0182881_1029 Ga0182881_10295 0.481 121951.assembled.gff
Ga0182881_1029 Ga0182881_10296 0.464 121951.assembled.gff
Ga0182881_1029 Ga0182881_10297 0.473 121951.assembled.gff
Ga0182881_1029 Ga0182881_10298 0.448 121951.assembled.gff
Ga0182881_1029 Ga0182881_10299 0.495 121951.assembled.gff
Ga0182881_1029 Ga0182881_102910 0.478 121951.assembled.gff
Ga0182881_1030 Ga0182881_10301 0.453 121951.assembled.gff
Ga0182881_1030 Ga0182881_10302 0.46 121951.assembled.gff
Ga0182881_1030 Ga0182881_10303 0.475 121951.assembled.gff
Ga0182881_1030 Ga0182881_10304 0.456 121951.assembled.gff
Ga0182881_1030 Ga0182881_10305 0.435 121951.assembled.gff
Ga0182881_1030 Ga0182881_10306 0.421 121951.assembled.gff
Ga0182881_1030 Ga0182881_10307 0.448 121951.assembled.gff
Ga0182881_1030 Ga0182881_10308 0.48 121951.assembled.gff
Ga0182881_1030 Ga0182881_10309 0.477 121951.assembled.gff
Ga0182881_1030 Ga0182881_103010 0.455 121951.assembled.gff
Ga0182881_1030 Ga0182881_103011 0.459 121951.assembled.gff
Ga0182881_1030 Ga0182881_103012 0.413 121951.assembled.gff
Ga0182881_1031 Ga0182881_10311 0.492 121951.assembled.gff
Ga0182881_1031 Ga0182881_10312 0.479 121951.assembled.gff
Ga0182881_1032 Ga0182881_10321 0.447 121951.assembled.gff
Ga0182881_1032 Ga0182881_10322 0.456 121951.assembled.gff
Ga0182881_1032 Ga0182881_10323 0.455 121951.assembled.gff
Ga0182881_1032 Ga0182881_10324 0.462 121951.assembled.gff
Ga0182881_1032 Ga0182881_10325 0.492 121951.assembled.gff
Ga0182881_1032 Ga0182881_10326 0.478 121951.assembled.gff
Ga0182881_1032 Ga0182881_10327 0.449 121951.assembled.gff
Ga0182881_1032 Ga0182881_10328 0.459 121951.assembled.gff
Ga0182881_1032 Ga0182881_10329 0.488 121951.assembled.gff
Ga0182881_1033 Ga0182881_10331 0.455 121951.assembled.gff
Ga0182881_1033 Ga0182881_10332 0.461 121951.assembled.gff
Ga0182881_1033 Ga0182881_10333 0.442 121951.assembled.gff
Ga0182881_1033 Ga0182881_10334 0.455 121951.assembled.gff
Ga0182881_1033 Ga0182881_10335 0.481 121951.assembled.gff
Ga0182881_1033 Ga0182881_10336 0.426 121951.assembled.gff
Ga0182881_1033 Ga0182881_10337 0.471 121951.assembled.gff
Ga0182881_1033 Ga0182881_10338 0.418 121951.assembled.gff
Ga0182881_1033 Ga0182881_10339 0.411 121951.assembled.gff
Ga0182881_1033 Ga0182881_103310 0.479 121951.assembled.gff
Ga0182881_1033 Ga0182881_103311 0.47 121951.assembled.gff
Ga0182881_1033 Ga0182881_103312 0.495 121951.assembled.gff
Ga0182881_1033 Ga0182881_103313 0.432 121951.assembled.gff
Ga0182881_1033 Ga0182881_103314 0.454 121951.assembled.gff
Ga0182881_1033 Ga0182881_103315 0.45 121951.assembled.gff
Ga0182881_1033 Ga0182881_103316 0.451 121951.assembled.gff
Ga0182881_1033 Ga0182881_103317 0.408 121951.assembled.gff
Ga0182881_1033 Ga0182881_103318 0.415 121951.assembled.gff
Ga0182881_1033 Ga0182881_103319 0.402 121951.assembled.gff
Ga0182881_1033 Ga0182881_103320 0.384 121951.assembled.gff
Ga0182881_1034 Ga0182881_10341 0.433 121951.assembled.gff
Ga0182881_1034 Ga0182881_10342 0.452 121951.assembled.gff
Ga0182881_1035 Ga0182881_10351 0.456 121951.assembled.gff
Ga0182881_1035 Ga0182881_10352 0.436 121951.assembled.gff
Ga0182881_1035 Ga0182881_10353 0.443 121951.assembled.gff
Ga0182881_1035 Ga0182881_10354 0.437 121951.assembled.gff
Ga0182881_1035 Ga0182881_10355 0.44 121951.assembled.gff
Ga0182881_1035 Ga0182881_10356 0.458 121951.assembled.gff
Ga0182881_1036 Ga0182881_10361 0.518 121951.assembled.gff
Ga0182881_1036 Ga0182881_10362 0.422 121951.assembled.gff
Ga0182881_1036 Ga0182881_10363 0.43 121951.assembled.gff
Ga0182881_1036 Ga0182881_10364 0.479 121951.assembled.gff
Ga0182881_1036 Ga0182881_10365 0.461 121951.assembled.gff
Ga0182881_1036 Ga0182881_10366 0.456 121951.assembled.gff
Ga0182881_1036 Ga0182881_10367 0.476 121951.assembled.gff
Ga0182881_1036 Ga0182881_10368 0.484 121951.assembled.gff
Ga0182881_1036 Ga0182881_10369 0.469 121951.assembled.gff
Ga0182881_1036 Ga0182881_103610 0.376 121951.assembled.gff
Ga0182881_1036 Ga0182881_103611 0.373 121951.assembled.gff
Ga0182881_1036 Ga0182881_103612 0.453 121951.assembled.gff
Ga0182881_1036 Ga0182881_103613 0.491 121951.assembled.gff
Ga0182881_1036 Ga0182881_103614 0.474 121951.assembled.gff
Ga0182881_1036 Ga0182881_103615 0.451 121951.assembled.gff
Ga0182881_1036 Ga0182881_103616 0.501 121951.assembled.gff
Ga0182881_1036 Ga0182881_103617 0.459 121951.assembled.gff
Ga0182881_1036 Ga0182881_103618 0.437 121951.assembled.gff
Ga0182881_1036 Ga0182881_103619 0.487 121951.assembled.gff
Ga0182881_1036 Ga0182881_103620 0.464 121951.assembled.gff
Ga0182881_1036 Ga0182881_103621 0.487 121951.assembled.gff
Ga0182881_1036 Ga0182881_103622 0.454 121951.assembled.gff
Ga0182881_1036 Ga0182881_103623 0.472 121951.assembled.gff
Ga0182881_1036 Ga0182881_103624 0.439 121951.assembled.gff
Ga0182881_1036 Ga0182881_103625 0.497 121951.assembled.gff
Ga0182881_1036 Ga0182881_103626 0.488 121951.assembled.gff
Ga0182881_1036 Ga0182881_103627 0.435 121951.assembled.gff
Ga0182881_1036 Ga0182881_103628 0.464 121951.assembled.gff
Ga0182881_1036 Ga0182881_103629 0.446 121951.assembled.gff
Ga0182881_1037 Ga0182881_10371 0.491 121951.assembled.gff
Ga0182881_1037 Ga0182881_10372 0.434 121951.assembled.gff
Ga0182881_1037 Ga0182881_10373 0.443 121951.assembled.gff
Ga0182881_1037 Ga0182881_10374 0.403 121951.assembled.gff
Ga0182881_1037 Ga0182881_10375 0.488 121951.assembled.gff
Ga0182881_1037 Ga0182881_10376 0.45 121951.assembled.gff
Ga0182881_1037 Ga0182881_10377 0.46 121951.assembled.gff
Ga0182881_1037 Ga0182881_10378 0.449 121951.assembled.gff
Ga0182881_1037 Ga0182881_10379 0.457 121951.assembled.gff
Ga0182881_1037 Ga0182881_103710 0.45 121951.assembled.gff
Ga0182881_1037 Ga0182881_103711 0.454 121951.assembled.gff
Ga0182881_1037 Ga0182881_103712 0.476 121951.assembled.gff
Ga0182881_1037 Ga0182881_103713 0.466 121951.assembled.gff
Ga0182881_1037 Ga0182881_103714 0.465 121951.assembled.gff
Ga0182881_1037 Ga0182881_103715 0.456 121951.assembled.gff
Ga0182881_1037 Ga0182881_103716 0.467 121951.assembled.gff
Ga0182881_1037 Ga0182881_103717 0.468 121951.assembled.gff
Ga0182881_1037 Ga0182881_103718 0.446 121951.assembled.gff
Ga0182881_1037 Ga0182881_103719 0.495 121951.assembled.gff
Ga0182881_1037 Ga0182881_103720 0.475 121951.assembled.gff
Ga0182881_1037 Ga0182881_103721 0.477 121951.assembled.gff
Ga0182881_1037 Ga0182881_103722 0.497 121951.assembled.gff
Ga0182881_1037 Ga0182881_103723 0.448 121951.assembled.gff
Ga0182881_1037 Ga0182881_103724 0.477 121951.assembled.gff
Ga0182881_1037 Ga0182881_103725 0.41 121951.assembled.gff
Ga0182881_1037 Ga0182881_103726 0.476 121951.assembled.gff
Ga0182881_1037 Ga0182881_103727 0.467 121951.assembled.gff
Ga0182881_1037 Ga0182881_103728 0.471 121951.assembled.gff
Ga0182881_1037 Ga0182881_103729 0.472 121951.assembled.gff
Ga0182881_1037 Ga0182881_103730 0.438 121951.assembled.gff
Ga0182881_1037 Ga0182881_103731 0.449 121951.assembled.gff
Ga0182881_1037 Ga0182881_103732 0.365 121951.assembled.gff
Ga0182881_1037 Ga0182881_103733 0.449 121951.assembled.gff
Ga0182881_1037 Ga0182881_103734 0.439 121951.assembled.gff
Ga0182881_1037 Ga0182881_103735 0.418 121951.assembled.gff
Ga0182881_1037 Ga0182881_103736 0.449 121951.assembled.gff
Ga0182881_1037 Ga0182881_103737 0.442 121951.assembled.gff
Ga0182881_1037 Ga0182881_103738 0.501 121951.assembled.gff
Ga0182881_1037 Ga0182881_103739 0.462 121951.assembled.gff
Ga0182881_1037 Ga0182881_103740 0.557 121951.assembled.gff
Ga0182881_1037 Ga0182881_103741 0.462 121951.assembled.gff
Ga0182881_1037 Ga0182881_103742 0.48 121951.assembled.gff
Ga0182881_1037 Ga0182881_103743 0.438 121951.assembled.gff
Ga0182881_1037 Ga0182881_103744 0.464 121951.assembled.gff
Ga0182881_1037 Ga0182881_103745 0.451 121951.assembled.gff
Ga0182881_1037 Ga0182881_103746 0.46 121951.assembled.gff
Ga0182881_1037 Ga0182881_103747 0.438 121951.assembled.gff
Ga0182881_1037 Ga0182881_103748 0.468 121951.assembled.gff
Ga0182881_1037 Ga0182881_103749 0.441 121951.assembled.gff
Ga0182881_1037 Ga0182881_103750 0.419 121951.assembled.gff
Ga0182881_1037 Ga0182881_103751 0.448 121951.assembled.gff
Ga0182881_1037 Ga0182881_103752 0.438 121951.assembled.gff
Ga0182881_1037 Ga0182881_103753 0.422 121951.assembled.gff
Ga0182881_1037 Ga0182881_103754 0.468 121951.assembled.gff
Ga0182881_1037 Ga0182881_103756 0.466 121951.assembled.gff
Ga0182881_1037 Ga0182881_103757 0.435 121951.assembled.gff
Ga0182881_1037 Ga0182881_103758 0.453 121951.assembled.gff
Ga0182881_1037 Ga0182881_103759 0.469 121951.assembled.gff
Ga0182881_1037 Ga0182881_103760 0.483 121951.assembled.gff
Ga0182881_1037 Ga0182881_103761 0.467 121951.assembled.gff
Ga0182881_1037 Ga0182881_103762 0.472 121951.assembled.gff
Ga0182881_1037 Ga0182881_103763 0.461 121951.assembled.gff
Ga0182881_1037 Ga0182881_103764 0.468 121951.assembled.gff
Ga0182881_1037 Ga0182881_103765 0.433 121951.assembled.gff
Ga0182881_1037 Ga0182881_103766 0.482 121951.assembled.gff
Ga0182881_1037 Ga0182881_103767 0.49 121951.assembled.gff
Ga0182881_1037 Ga0182881_103768 0.496 121951.assembled.gff
Ga0182881_1037 Ga0182881_103769 0.506 121951.assembled.gff
Ga0182881_1037 Ga0182881_103770 0.432 121951.assembled.gff
Ga0182881_1037 Ga0182881_103771 0.454 121951.assembled.gff
Ga0182881_1037 Ga0182881_103772 0.43 121951.assembled.gff
Ga0182881_1038 Ga0182881_10381 0.419 121951.assembled.gff
Ga0182881_1038 Ga0182881_10382 0.403 121951.assembled.gff
Ga0182881_1038 Ga0182881_10383 0.469 121951.assembled.gff
Ga0182881_1038 Ga0182881_10384 0.475 121951.assembled.gff
Ga0182881_1038 Ga0182881_10385 0.494 121951.assembled.gff
Ga0182881_1038 Ga0182881_10386 0.493 121951.assembled.gff
Ga0182881_1038 Ga0182881_10387 0.441 121951.assembled.gff
Ga0182881_1038 Ga0182881_10388 0.433 121951.assembled.gff
Ga0182881_1038 Ga0182881_10389 0.485 121951.assembled.gff
Ga0182881_1038 Ga0182881_103810 0.482 121951.assembled.gff
Ga0182881_1038 Ga0182881_103811 0.506 121951.assembled.gff
Ga0182881_1038 Ga0182881_103812 0.477 121951.assembled.gff
Ga0182881_1038 Ga0182881_103813 0.459 121951.assembled.gff
Ga0182881_1038 Ga0182881_103814 0.455 121951.assembled.gff
Ga0182881_1038 Ga0182881_103815 0.478 121951.assembled.gff
Ga0182881_1038 Ga0182881_103816 0.463 121951.assembled.gff
Ga0182881_1038 Ga0182881_103817 0.449 121951.assembled.gff
Ga0182881_1038 Ga0182881_103818 0.501 121951.assembled.gff
Ga0182881_1038 Ga0182881_103819 0.464 121951.assembled.gff
Ga0182881_1038 Ga0182881_103820 0.465 121951.assembled.gff
Ga0182881_1038 Ga0182881_103821 0.442 121951.assembled.gff
Ga0182881_1038 Ga0182881_103822 0.458 121951.assembled.gff
Ga0182881_1038 Ga0182881_103823 0.427 121951.assembled.gff
Ga0182881_1038 Ga0182881_103824 0.451 121951.assembled.gff
Ga0182881_1038 Ga0182881_103825 0.468 121951.assembled.gff
Ga0182881_1038 Ga0182881_103826 0.468 121951.assembled.gff
Ga0182881_1038 Ga0182881_103827 0.48 121951.assembled.gff
Ga0182881_1038 Ga0182881_103828 0.482 121951.assembled.gff
Ga0182881_1038 Ga0182881_103829 0.449 121951.assembled.gff
Ga0182881_1038 Ga0182881_103830 0.47 121951.assembled.gff
Ga0182881_1038 Ga0182881_103831 0.462 121951.assembled.gff
Ga0182881_1038 Ga0182881_103832 0.443 121951.assembled.gff
Ga0182881_1038 Ga0182881_103833 0.468 121951.assembled.gff
Ga0182881_1038 Ga0182881_103834 0.446 121951.assembled.gff
Ga0182881_1038 Ga0182881_103835 0.429 121951.assembled.gff
Ga0182881_1038 Ga0182881_103836 0.448 121951.assembled.gff
Ga0182881_1038 Ga0182881_103837 0.454 121951.assembled.gff
Ga0182881_1038 Ga0182881_103838 0.459 121951.assembled.gff
Ga0182881_1038 Ga0182881_103839 0.47 121951.assembled.gff
Ga0182881_1038 Ga0182881_103840 0.472 121951.assembled.gff
Ga0182881_1038 Ga0182881_103841 0.465 121951.assembled.gff
Ga0182881_1038 Ga0182881_103843 0.457 121951.assembled.gff
Ga0182881_1038 Ga0182881_103844 0.453 121951.assembled.gff
Ga0182881_1038 Ga0182881_103845 0.434 121951.assembled.gff
Ga0182881_1038 Ga0182881_103846 0.487 121951.assembled.gff
Ga0182881_1038 Ga0182881_103847 0.468 121951.assembled.gff
Ga0182881_1038 Ga0182881_103848 0.466 121951.assembled.gff
Ga0182881_1038 Ga0182881_103849 0.49 121951.assembled.gff
Ga0182881_1038 Ga0182881_103850 0.46 121951.assembled.gff
Ga0182881_1038 Ga0182881_103851 0.513 121951.assembled.gff
Ga0182881_1038 Ga0182881_103852 0.484 121951.assembled.gff
Ga0182881_1038 Ga0182881_103853 0.459 121951.assembled.gff
Ga0182881_1038 Ga0182881_103854 0.474 121951.assembled.gff
Ga0182881_1038 Ga0182881_103855 0.441 121951.assembled.gff
Ga0182881_1038 Ga0182881_103856 0.429 121951.assembled.gff
Ga0182881_1038 Ga0182881_103857 0.46 121951.assembled.gff
Ga0182881_1038 Ga0182881_103858 0.449 121951.assembled.gff
Ga0182881_1038 Ga0182881_103859 0.467 121951.assembled.gff
Ga0182881_1038 Ga0182881_103860 0.468 121951.assembled.gff
Ga0182881_1038 Ga0182881_103861 0.463 121951.assembled.gff
Ga0182881_1038 Ga0182881_103862 0.426 121951.assembled.gff
Ga0182881_1038 Ga0182881_103863 0.461 121951.assembled.gff
Ga0182881_1038 Ga0182881_103864 0.451 121951.assembled.gff
Ga0182881_1038 Ga0182881_103865 0.455 121951.assembled.gff
Ga0182881_1038 Ga0182881_103866 0.466 121951.assembled.gff
Ga0182881_1038 Ga0182881_103867 0.457 121951.assembled.gff
Ga0182881_1038 Ga0182881_103868 0.485 121951.assembled.gff
Ga0182881_1038 Ga0182881_103869 0.498 121951.assembled.gff
Ga0182881_1038 Ga0182881_103870 0.446 121951.assembled.gff
Ga0182881_1038 Ga0182881_103871 0.477 121951.assembled.gff
Ga0182881_1039 Ga0182881_10391 0.401 121951.assembled.gff
Ga0182881_1039 Ga0182881_10392 0.434 121951.assembled.gff
Ga0182881_1039 Ga0182881_10393 0.431 121951.assembled.gff
Ga0182881_1039 Ga0182881_10394 0.441 121951.assembled.gff
Ga0182881_1039 Ga0182881_10395 0.433 121951.assembled.gff
Ga0182881_1039 Ga0182881_10396 0.431 121951.assembled.gff
Ga0182881_1039 Ga0182881_10397 0.435 121951.assembled.gff
Ga0182881_1039 Ga0182881_10398 0.459 121951.assembled.gff
Ga0182881_1039 Ga0182881_10399 0.483 121951.assembled.gff
Ga0182881_1039 Ga0182881_103910 0.488 121951.assembled.gff
Ga0182881_1039 Ga0182881_103911 0.446 121951.assembled.gff
Ga0182881_1039 Ga0182881_103912 0.448 121951.assembled.gff
Ga0182881_1039 Ga0182881_103913 0.469 121951.assembled.gff
Ga0182881_1039 Ga0182881_103914 0.467 121951.assembled.gff
Ga0182881_1040 Ga0182881_10401 0.479 121951.assembled.gff
Ga0182881_1040 Ga0182881_10402 0.48 121951.assembled.gff
Ga0182881_1040 Ga0182881_10403 0.463 121951.assembled.gff
Ga0182881_1040 Ga0182881_10404 0.453 121951.assembled.gff
Ga0182881_1040 Ga0182881_10405 0.466 121951.assembled.gff
Ga0182881_1040 Ga0182881_10406 0.483 121951.assembled.gff
Ga0182881_1040 Ga0182881_10407 0.467 121951.assembled.gff
Ga0182881_1040 Ga0182881_10408 0.486 121951.assembled.gff
