contig contig_geneID GC Genome
Ga0182879_1014 Ga0182879_101410 0.703 121950.assembled.gff
Ga0182879_1014 Ga0182879_101411 0.667 121950.assembled.gff
Ga0182879_1014 Ga0182879_101412 0.715 121950.assembled.gff
Ga0182879_1014 Ga0182879_101413 0.738 121950.assembled.gff
Ga0182879_1014 Ga0182879_101414 0.697 121950.assembled.gff
Ga0182879_1014 Ga0182879_101415 0.698 121950.assembled.gff
Ga0182879_1014 Ga0182879_101416 0.662 121950.assembled.gff
Ga0182879_1014 Ga0182879_101417 0.647 121950.assembled.gff
Ga0182879_1014 Ga0182879_101418 0.752 121950.assembled.gff
Ga0182879_1014 Ga0182879_101419 0.779 121950.assembled.gff
Ga0182879_1014 Ga0182879_101420 0.724 121950.assembled.gff
Ga0182879_1014 Ga0182879_101421 0.659 121950.assembled.gff
Ga0182879_1014 Ga0182879_101422 0.704 121950.assembled.gff
Ga0182879_1014 Ga0182879_101423 0.708 121950.assembled.gff
Ga0182879_1014 Ga0182879_101424 0.727 121950.assembled.gff
Ga0182879_1014 Ga0182879_101425 0.696 121950.assembled.gff
Ga0182879_1014 Ga0182879_101426 0.75 121950.assembled.gff
Ga0182879_1014 Ga0182879_101427 0.729 121950.assembled.gff
Ga0182879_1014 Ga0182879_101428 0.674 121950.assembled.gff
Ga0182879_1014 Ga0182879_101429 0.667 121950.assembled.gff
Ga0182879_1014 Ga0182879_101430 0.567 121950.assembled.gff
Ga0182879_1014 Ga0182879_101431 0.739 121950.assembled.gff
Ga0182879_1014 Ga0182879_101432 0.775 121950.assembled.gff
Ga0182879_1014 Ga0182879_101433 0.734 121950.assembled.gff
Ga0182879_1014 Ga0182879_101434 0.703 121950.assembled.gff
Ga0182879_1014 Ga0182879_101435 0.667 121950.assembled.gff
Ga0182879_1014 Ga0182879_101436 0.704 121950.assembled.gff
Ga0182879_1014 Ga0182879_101437 0.71 121950.assembled.gff
Ga0182879_1014 Ga0182879_101438 0.72 121950.assembled.gff
Ga0182879_1014 Ga0182879_101439 0.735 121950.assembled.gff
Ga0182879_1014 Ga0182879_101440 0.706 121950.assembled.gff
Ga0182879_1014 Ga0182879_101441 0.677 121950.assembled.gff
Ga0182879_1014 Ga0182879_101442 0.695 121950.assembled.gff
Ga0182879_1014 Ga0182879_101443 0.729 121950.assembled.gff
Ga0182879_1014 Ga0182879_101444 0.684 121950.assembled.gff
Ga0182879_1014 Ga0182879_101445 0.741 121950.assembled.gff
Ga0182879_1014 Ga0182879_101446 0.673 121950.assembled.gff
Ga0182879_1014 Ga0182879_101447 0.747 121950.assembled.gff
Ga0182879_1014 Ga0182879_101448 0.726 121950.assembled.gff
Ga0182879_1014 Ga0182879_101449 0.729 121950.assembled.gff
Ga0182879_1014 Ga0182879_101450 0.741 121950.assembled.gff
Ga0182879_1014 Ga0182879_101451 0.733 121950.assembled.gff
Ga0182879_1014 Ga0182879_101452 0.685 121950.assembled.gff
Ga0182879_1014 Ga0182879_101453 0.759 121950.assembled.gff
Ga0182879_1014 Ga0182879_101454 0.717 121950.assembled.gff
Ga0182879_1014 Ga0182879_101455 0.702 121950.assembled.gff
Ga0182879_1014 Ga0182879_101456 0.716 121950.assembled.gff
Ga0182879_1014 Ga0182879_101457 0.658 121950.assembled.gff
Ga0182879_1014 Ga0182879_101458 0.692 121950.assembled.gff
Ga0182879_1014 Ga0182879_101459 0.679 121950.assembled.gff
Ga0182879_1014 Ga0182879_101460 0.692 121950.assembled.gff
Ga0182879_1014 Ga0182879_101461 0.689 121950.assembled.gff
Ga0182879_1014 Ga0182879_101462 0.682 121950.assembled.gff
Ga0182879_1014 Ga0182879_101463 0.762 121950.assembled.gff
Ga0182879_1014 Ga0182879_101464 0.674 121950.assembled.gff
Ga0182879_1014 Ga0182879_101465 0.696 121950.assembled.gff
Ga0182879_1014 Ga0182879_101466 0.749 121950.assembled.gff
Ga0182879_1014 Ga0182879_101467 0.703 121950.assembled.gff
Ga0182879_1014 Ga0182879_101468 0.652 121950.assembled.gff
Ga0182879_1014 Ga0182879_101469 0.668 121950.assembled.gff
Ga0182879_1014 Ga0182879_101470 0.643 121950.assembled.gff
Ga0182879_1014 Ga0182879_101471 0.652 121950.assembled.gff
Ga0182879_1014 Ga0182879_101472 0.699 121950.assembled.gff
Ga0182879_1014 Ga0182879_101473 0.749 121950.assembled.gff
Ga0182879_1014 Ga0182879_101474 0.688 121950.assembled.gff
Ga0182879_1014 Ga0182879_101475 0.763 121950.assembled.gff
Ga0182879_1014 Ga0182879_101476 0.758 121950.assembled.gff
Ga0182879_1014 Ga0182879_101477 0.759 121950.assembled.gff
Ga0182879_1014 Ga0182879_101478 0.715 121950.assembled.gff
Ga0182879_1014 Ga0182879_101479 0.737 121950.assembled.gff
Ga0182879_1014 Ga0182879_101480 0.77 121950.assembled.gff
Ga0182879_1014 Ga0182879_101481 0.732 121950.assembled.gff
Ga0182879_1014 Ga0182879_101482 0.735 121950.assembled.gff
Ga0182879_1014 Ga0182879_101483 0.711 121950.assembled.gff
Ga0182879_1014 Ga0182879_101484 0.735 121950.assembled.gff
Ga0182879_1014 Ga0182879_101485 0.753 121950.assembled.gff
Ga0182879_1014 Ga0182879_101486 0.781 121950.assembled.gff
Ga0182879_1015 Ga0182879_10151 0.718 121950.assembled.gff
Ga0182879_1015 Ga0182879_10152 0.744 121950.assembled.gff
Ga0182879_1015 Ga0182879_10153 0.715 121950.assembled.gff
Ga0182879_1015 Ga0182879_10154 0.728 121950.assembled.gff
Ga0182879_1015 Ga0182879_10155 0.725 121950.assembled.gff
Ga0182879_1015 Ga0182879_10156 0.778 121950.assembled.gff
Ga0182879_1015 Ga0182879_10157 0.676 121950.assembled.gff
Ga0182879_1015 Ga0182879_10158 0.749 121950.assembled.gff
Ga0182879_1015 Ga0182879_10159 0.712 121950.assembled.gff
Ga0182879_1015 Ga0182879_101510 0.759 121950.assembled.gff
Ga0182879_1015 Ga0182879_101511 0.75 121950.assembled.gff
Ga0182879_1015 Ga0182879_101512 0.764 121950.assembled.gff
Ga0182879_1015 Ga0182879_101513 0.755 121950.assembled.gff
Ga0182879_1015 Ga0182879_101514 0.784 121950.assembled.gff
Ga0182879_1015 Ga0182879_101515 0.73 121950.assembled.gff
Ga0182879_1015 Ga0182879_101516 0.714 121950.assembled.gff
Ga0182879_1015 Ga0182879_101517 0.759 121950.assembled.gff
Ga0182879_1015 Ga0182879_101518 0.744 121950.assembled.gff
Ga0182879_1015 Ga0182879_101519 0.759 121950.assembled.gff
Ga0182879_1015 Ga0182879_101520 0.691 121950.assembled.gff
Ga0182879_1015 Ga0182879_101521 0.719 121950.assembled.gff
Ga0182879_1015 Ga0182879_101522 0.719 121950.assembled.gff
Ga0182879_1015 Ga0182879_101523 0.722 121950.assembled.gff
Ga0182879_1015 Ga0182879_101524 0.729 121950.assembled.gff
Ga0182879_1015 Ga0182879_101525 0.778 121950.assembled.gff
Ga0182879_1015 Ga0182879_101526 0.743 121950.assembled.gff
Ga0182879_1015 Ga0182879_101527 0.792 121950.assembled.gff
Ga0182879_1015 Ga0182879_101528 0.704 121950.assembled.gff
Ga0182879_1015 Ga0182879_101529 0.768 121950.assembled.gff
Ga0182879_1015 Ga0182879_101530 0.734 121950.assembled.gff
Ga0182879_1015 Ga0182879_101531 0.739 121950.assembled.gff
Ga0182879_1015 Ga0182879_101532 0.77 121950.assembled.gff
Ga0182879_1015 Ga0182879_101533 0.724 121950.assembled.gff
Ga0182879_1015 Ga0182879_101534 0.751 121950.assembled.gff
Ga0182879_1015 Ga0182879_101535 0.768 121950.assembled.gff
Ga0182879_1015 Ga0182879_101536 0.756 121950.assembled.gff
Ga0182879_1015 Ga0182879_101537 0.751 121950.assembled.gff
Ga0182879_1015 Ga0182879_101538 0.736 121950.assembled.gff
Ga0182879_1015 Ga0182879_101539 0.739 121950.assembled.gff
Ga0182879_1015 Ga0182879_101540 0.695 121950.assembled.gff
Ga0182879_1015 Ga0182879_101541 0.742 121950.assembled.gff
Ga0182879_1015 Ga0182879_101542 0.735 121950.assembled.gff
Ga0182879_1015 Ga0182879_101543 0.689 121950.assembled.gff
Ga0182879_1015 Ga0182879_101544 0.748 121950.assembled.gff
Ga0182879_1015 Ga0182879_101545 0.762 121950.assembled.gff
Ga0182879_1015 Ga0182879_101546 0.767 121950.assembled.gff
Ga0182879_1015 Ga0182879_101547 0.746 121950.assembled.gff
Ga0182879_1015 Ga0182879_101548 0.751 121950.assembled.gff
Ga0182879_1015 Ga0182879_101549 0.71 121950.assembled.gff
Ga0182879_1015 Ga0182879_101550 0.72 121950.assembled.gff
Ga0182879_1015 Ga0182879_101551 0.664 121950.assembled.gff
Ga0182879_1015 Ga0182879_101552 0.671 121950.assembled.gff
Ga0182879_1015 Ga0182879_101553 0.672 121950.assembled.gff
Ga0182879_1015 Ga0182879_101554 0.681 121950.assembled.gff
Ga0182879_1015 Ga0182879_101555 0.739 121950.assembled.gff
Ga0182879_1015 Ga0182879_101556 0.682 121950.assembled.gff
Ga0182879_1015 Ga0182879_101557 0.677 121950.assembled.gff
Ga0182879_1015 Ga0182879_101558 0.673 121950.assembled.gff
Ga0182879_1015 Ga0182879_101559 0.617 121950.assembled.gff
Ga0182879_1015 Ga0182879_101560 0.674 121950.assembled.gff
Ga0182879_1015 Ga0182879_101561 0.669 121950.assembled.gff
Ga0182879_1015 Ga0182879_101562 0.669 121950.assembled.gff
Ga0182879_1015 Ga0182879_101563 0.579 121950.assembled.gff
Ga0182879_1015 Ga0182879_101564 0.612 121950.assembled.gff
Ga0182879_1015 Ga0182879_101565 0.633 121950.assembled.gff
Ga0182879_1015 Ga0182879_101566 0.678 121950.assembled.gff
Ga0182879_1015 Ga0182879_101567 0.652 121950.assembled.gff
Ga0182879_1015 Ga0182879_101568 0.668 121950.assembled.gff
Ga0182879_1015 Ga0182879_101569 0.707 121950.assembled.gff
Ga0182879_1015 Ga0182879_101570 0.674 121950.assembled.gff
Ga0182879_1015 Ga0182879_101571 0.693 121950.assembled.gff
Ga0182879_1015 Ga0182879_101572 0.622 121950.assembled.gff
Ga0182879_1015 Ga0182879_101573 0.66 121950.assembled.gff
Ga0182879_1015 Ga0182879_101574 0.68 121950.assembled.gff
Ga0182879_1015 Ga0182879_101575 0.661 121950.assembled.gff
Ga0182879_1015 Ga0182879_101576 0.639 121950.assembled.gff
Ga0182879_1015 Ga0182879_101577 0.678 121950.assembled.gff
Ga0182879_1015 Ga0182879_101578 0.651 121950.assembled.gff
Ga0182879_1015 Ga0182879_101579 0.747 121950.assembled.gff
Ga0182879_1015 Ga0182879_101580 0.721 121950.assembled.gff
Ga0182879_1015 Ga0182879_101581 0.694 121950.assembled.gff
Ga0182879_1015 Ga0182879_101582 0.58 121950.assembled.gff
Ga0182879_1016 Ga0182879_10163 0.686 121950.assembled.gff
Ga0182879_1016 Ga0182879_10164 0.738 121950.assembled.gff
Ga0182879_1016 Ga0182879_10165 0.684 121950.assembled.gff
Ga0182879_1016 Ga0182879_10166 0.691 121950.assembled.gff
Ga0182879_1016 Ga0182879_10167 0.743 121950.assembled.gff
Ga0182879_1016 Ga0182879_10168 0.706 121950.assembled.gff
Ga0182879_1016 Ga0182879_10169 0.693 121950.assembled.gff
Ga0182879_1016 Ga0182879_101610 0.685 121950.assembled.gff
Ga0182879_1016 Ga0182879_101611 0.791 121950.assembled.gff
Ga0182879_1016 Ga0182879_101612 0.739 121950.assembled.gff
Ga0182879_1016 Ga0182879_101613 0.696 121950.assembled.gff
Ga0182879_1016 Ga0182879_101614 0.724 121950.assembled.gff
Ga0182879_1016 Ga0182879_101615 0.694 121950.assembled.gff
Ga0182879_1016 Ga0182879_101616 0.678 121950.assembled.gff
Ga0182879_1016 Ga0182879_101617 0.722 121950.assembled.gff
Ga0182879_1016 Ga0182879_101618 0.652 121950.assembled.gff
Ga0182879_1016 Ga0182879_101619 0.689 121950.assembled.gff
Ga0182879_1016 Ga0182879_101620 0.731 121950.assembled.gff
Ga0182879_1016 Ga0182879_101621 0.717 121950.assembled.gff
Ga0182879_1016 Ga0182879_101622 0.767 121950.assembled.gff
Ga0182879_1016 Ga0182879_101623 0.696 121950.assembled.gff
Ga0182879_1016 Ga0182879_101624 0.685 121950.assembled.gff
Ga0182879_1016 Ga0182879_101625 0.738 121950.assembled.gff
Ga0182879_1016 Ga0182879_101626 0.75 121950.assembled.gff
Ga0182879_1016 Ga0182879_101627 0.752 121950.assembled.gff
Ga0182879_1016 Ga0182879_101628 0.734 121950.assembled.gff
Ga0182879_1016 Ga0182879_101629 0.738 121950.assembled.gff
Ga0182879_1016 Ga0182879_101630 0.755 121950.assembled.gff
Ga0182879_1016 Ga0182879_101631 0.751 121950.assembled.gff
Ga0182879_1016 Ga0182879_101632 0.703 121950.assembled.gff
Ga0182879_1016 Ga0182879_101633 0.687 121950.assembled.gff
Ga0182879_1016 Ga0182879_101634 0.718 121950.assembled.gff
Ga0182879_1016 Ga0182879_101635 0.699 121950.assembled.gff
Ga0182879_1016 Ga0182879_101636 0.711 121950.assembled.gff
Ga0182879_1016 Ga0182879_101637 0.684 121950.assembled.gff
Ga0182879_1016 Ga0182879_101638 0.663 121950.assembled.gff
Ga0182879_1016 Ga0182879_101639 0.671 121950.assembled.gff
Ga0182879_1016 Ga0182879_101640 0.663 121950.assembled.gff
Ga0182879_1016 Ga0182879_101641 0.63 121950.assembled.gff
Ga0182879_1016 Ga0182879_101642 0.651 121950.assembled.gff
Ga0182879_1016 Ga0182879_101643 0.646 121950.assembled.gff
Ga0182879_1016 Ga0182879_101644 0.616 121950.assembled.gff
Ga0182879_1016 Ga0182879_101645 0.758 121950.assembled.gff
Ga0182879_1016 Ga0182879_101646 0.712 121950.assembled.gff
Ga0182879_1016 Ga0182879_101647 0.69 121950.assembled.gff
Ga0182879_1016 Ga0182879_101648 0.764 121950.assembled.gff
Ga0182879_1016 Ga0182879_101649 0.663 121950.assembled.gff
Ga0182879_1016 Ga0182879_101650 0.664 121950.assembled.gff
Ga0182879_1016 Ga0182879_101651 0.603 121950.assembled.gff
Ga0182879_1016 Ga0182879_101652 0.687 121950.assembled.gff
Ga0182879_1016 Ga0182879_101653 0.631 121950.assembled.gff
Ga0182879_1016 Ga0182879_101654 0.747 121950.assembled.gff
Ga0182879_1016 Ga0182879_101655 0.665 121950.assembled.gff
Ga0182879_1016 Ga0182879_101656 0.726 121950.assembled.gff
Ga0182879_1016 Ga0182879_101657 0.717 121950.assembled.gff
Ga0182879_1016 Ga0182879_101658 0.688 121950.assembled.gff
Ga0182879_1016 Ga0182879_101659 0.657 121950.assembled.gff
Ga0182879_1016 Ga0182879_101660 0.651 121950.assembled.gff
Ga0182879_1016 Ga0182879_101661 0.694 121950.assembled.gff
Ga0182879_1016 Ga0182879_101662 0.691 121950.assembled.gff
Ga0182879_1016 Ga0182879_101663 0.649 121950.assembled.gff
Ga0182879_1016 Ga0182879_101664 0.721 121950.assembled.gff
Ga0182879_1016 Ga0182879_101665 0.67 121950.assembled.gff
Ga0182879_1016 Ga0182879_101666 0.715 121950.assembled.gff
Ga0182879_1016 Ga0182879_101667 0.735 121950.assembled.gff
Ga0182879_1016 Ga0182879_101668 0.715 121950.assembled.gff
Ga0182879_1016 Ga0182879_101669 0.702 121950.assembled.gff
Ga0182879_1016 Ga0182879_101670 0.706 121950.assembled.gff
Ga0182879_1016 Ga0182879_101672 0.689 121950.assembled.gff
Ga0182879_1016 Ga0182879_101674 0.623 121950.assembled.gff
Ga0182879_1016 Ga0182879_101675 0.681 121950.assembled.gff
Ga0182879_1016 Ga0182879_101676 0.719 121950.assembled.gff
Ga0182879_1016 Ga0182879_101677 0.66 121950.assembled.gff
Ga0182879_1016 Ga0182879_101678 0.709 121950.assembled.gff
Ga0182879_1016 Ga0182879_101679 0.755 121950.assembled.gff
Ga0182879_1016 Ga0182879_101680 0.724 121950.assembled.gff
Ga0182879_1016 Ga0182879_101681 0.616 121950.assembled.gff
Ga0182879_1016 Ga0182879_101682 0.721 121950.assembled.gff
Ga0182879_1016 Ga0182879_101683 0.737 121950.assembled.gff
Ga0182879_1016 Ga0182879_101684 0.78 121950.assembled.gff
Ga0182879_1016 Ga0182879_101685 0.762 121950.assembled.gff
Ga0182879_1016 Ga0182879_101686 0.688 121950.assembled.gff
Ga0182879_1016 Ga0182879_101687 0.749 121950.assembled.gff
Ga0182879_1016 Ga0182879_101688 0.707 121950.assembled.gff
Ga0182879_1016 Ga0182879_101689 0.702 121950.assembled.gff
Ga0182879_1016 Ga0182879_101690 0.698 121950.assembled.gff
Ga0182879_1016 Ga0182879_101691 0.695 121950.assembled.gff
Ga0182879_1016 Ga0182879_101692 0.684 121950.assembled.gff
Ga0182879_1016 Ga0182879_101693 0.724 121950.assembled.gff
Ga0182879_1016 Ga0182879_101694 0.658 121950.assembled.gff
Ga0182879_1016 Ga0182879_101695 0.688 121950.assembled.gff
Ga0182879_1016 Ga0182879_101696 0.785 121950.assembled.gff
Ga0182879_1016 Ga0182879_101697 0.687 121950.assembled.gff
Ga0182879_1016 Ga0182879_101698 0.766 121950.assembled.gff
Ga0182879_1017 Ga0182879_10171 0.672 121950.assembled.gff
Ga0182879_1017 Ga0182879_10172 0.725 121950.assembled.gff
Ga0182879_1017 Ga0182879_10173 0.708 121950.assembled.gff
Ga0182879_1018 Ga0182879_10181 0.732 121950.assembled.gff
Ga0182879_1018 Ga0182879_10182 0.759 121950.assembled.gff
Ga0182879_1018 Ga0182879_10183 0.739 121950.assembled.gff
Ga0182879_1018 Ga0182879_10184 0.698 121950.assembled.gff
Ga0182879_1018 Ga0182879_10185 0.763 121950.assembled.gff
Ga0182879_1019 Ga0182879_10191 0.673 121950.assembled.gff
Ga0182879_1019 Ga0182879_10192 0.65 121950.assembled.gff
Ga0182879_1019 Ga0182879_10193 0.696 121950.assembled.gff
Ga0182879_1019 Ga0182879_10194 0.617 121950.assembled.gff
Ga0182879_1019 Ga0182879_10195 0.576 121950.assembled.gff
Ga0182879_1019 Ga0182879_10196 0.65 121950.assembled.gff
Ga0182879_1019 Ga0182879_10197 0.621 121950.assembled.gff
Ga0182879_1019 Ga0182879_10198 0.62 121950.assembled.gff
Ga0182879_1019 Ga0182879_10199 0.656 121950.assembled.gff
Ga0182879_1019 Ga0182879_101910 0.642 121950.assembled.gff
Ga0182879_1019 Ga0182879_101911 0.639 121950.assembled.gff
Ga0182879_1019 Ga0182879_101912 0.661 121950.assembled.gff
Ga0182879_1019 Ga0182879_101913 0.664 121950.assembled.gff
Ga0182879_1019 Ga0182879_101914 0.647 121950.assembled.gff
Ga0182879_1019 Ga0182879_101915 0.647 121950.assembled.gff
Ga0182879_1020 Ga0182879_10201 0.635 121950.assembled.gff
Ga0182879_1020 Ga0182879_10202 0.641 121950.assembled.gff
Ga0182879_1020 Ga0182879_10203 0.618 121950.assembled.gff
Ga0182879_1020 Ga0182879_10204 0.573 121950.assembled.gff
Ga0182879_1020 Ga0182879_10205 0.65 121950.assembled.gff
Ga0182879_1020 Ga0182879_10206 0.645 121950.assembled.gff
Ga0182879_1020 Ga0182879_10207 0.607 121950.assembled.gff
Ga0182879_1020 Ga0182879_10208 0.657 121950.assembled.gff
Ga0182879_1020 Ga0182879_10209 0.651 121950.assembled.gff
Ga0182879_1020 Ga0182879_102010 0.655 121950.assembled.gff
Ga0182879_1021 Ga0182879_10211 0.73 121950.assembled.gff
Ga0182879_1021 Ga0182879_10212 0.706 121950.assembled.gff
Ga0182879_1021 Ga0182879_10213 0.75 121950.assembled.gff
Ga0182879_1021 Ga0182879_10214 0.694 121950.assembled.gff
Ga0182879_1021 Ga0182879_10215 0.76 121950.assembled.gff
Ga0182879_1021 Ga0182879_10216 0.747 121950.assembled.gff
Ga0182879_1021 Ga0182879_10217 0.741 121950.assembled.gff
Ga0182879_1021 Ga0182879_10218 0.711 121950.assembled.gff
Ga0182879_1021 Ga0182879_10219 0.681 121950.assembled.gff
Ga0182879_1021 Ga0182879_102110 0.741 121950.assembled.gff
Ga0182879_1021 Ga0182879_102111 0.713 121950.assembled.gff
Ga0182879_1021 Ga0182879_102112 0.728 121950.assembled.gff
Ga0182879_1021 Ga0182879_102113 0.744 121950.assembled.gff
Ga0182879_1021 Ga0182879_102114 0.662 121950.assembled.gff
Ga0182879_1021 Ga0182879_102115 0.642 121950.assembled.gff
Ga0182879_1021 Ga0182879_102116 0.657 121950.assembled.gff
Ga0182879_1021 Ga0182879_102117 0.671 121950.assembled.gff
Ga0182879_1021 Ga0182879_102118 0.687 121950.assembled.gff
Ga0182879_1021 Ga0182879_102119 0.732 121950.assembled.gff
Ga0182879_1021 Ga0182879_102120 0.701 121950.assembled.gff
Ga0182879_1021 Ga0182879_102121 0.734 121950.assembled.gff
Ga0182879_1021 Ga0182879_102122 0.713 121950.assembled.gff
Ga0182879_1021 Ga0182879_102123 0.713 121950.assembled.gff
Ga0182879_1021 Ga0182879_102124 0.702 121950.assembled.gff
Ga0182879_1022 Ga0182879_10221 0.739 121950.assembled.gff
Ga0182879_1022 Ga0182879_10222 0.702 121950.assembled.gff
Ga0182879_1022 Ga0182879_10223 0.709 121950.assembled.gff
Ga0182879_1022 Ga0182879_10224 0.708 121950.assembled.gff
Ga0182879_1022 Ga0182879_10225 0.684 121950.assembled.gff
Ga0182879_1022 Ga0182879_10226 0.751 121950.assembled.gff
Ga0182879_1022 Ga0182879_10227 0.737 121950.assembled.gff
Ga0182879_1022 Ga0182879_10228 0.727 121950.assembled.gff
Ga0182879_1022 Ga0182879_10229 0.721 121950.assembled.gff
Ga0182879_1022 Ga0182879_102210 0.711 121950.assembled.gff
Ga0182879_1022 Ga0182879_102211 0.715 121950.assembled.gff
Ga0182879_1022 Ga0182879_102212 0.768 121950.assembled.gff
Ga0182879_1022 Ga0182879_102213 0.724 121950.assembled.gff
Ga0182879_1022 Ga0182879_102214 0.695 121950.assembled.gff
Ga0182879_1022 Ga0182879_102215 0.73 121950.assembled.gff
Ga0182879_1022 Ga0182879_102216 0.699 121950.assembled.gff
Ga0182879_1022 Ga0182879_102217 0.693 121950.assembled.gff
Ga0182879_1022 Ga0182879_102218 0.708 121950.assembled.gff
Ga0182879_1022 Ga0182879_102219 0.681 121950.assembled.gff
Ga0182879_1022 Ga0182879_102220 0.674 121950.assembled.gff
Ga0182879_1022 Ga0182879_102221 0.733 121950.assembled.gff
Ga0182879_1022 Ga0182879_102222 0.678 121950.assembled.gff
Ga0182879_1022 Ga0182879_102223 0.73 121950.assembled.gff
Ga0182879_1022 Ga0182879_102224 0.727 121950.assembled.gff
Ga0182879_1022 Ga0182879_102225 0.643 121950.assembled.gff
Ga0182879_1022 Ga0182879_102226 0.618 121950.assembled.gff
Ga0182879_1022 Ga0182879_102227 0.643 121950.assembled.gff
Ga0182879_1022 Ga0182879_102228 0.625 121950.assembled.gff
Ga0182879_1023 Ga0182879_10231 0.769 121950.assembled.gff
Ga0182879_1023 Ga0182879_10232 0.773 121950.assembled.gff
Ga0182879_1023 Ga0182879_10233 0.734 121950.assembled.gff
Ga0182879_1023 Ga0182879_10234 0.695 121950.assembled.gff
Ga0182879_1023 Ga0182879_10235 0.744 121950.assembled.gff
Ga0182879_1023 Ga0182879_10236 0.688 121950.assembled.gff
Ga0182879_1023 Ga0182879_10237 0.722 121950.assembled.gff
Ga0182879_1023 Ga0182879_10238 0.699 121950.assembled.gff
Ga0182879_1023 Ga0182879_10239 0.746 121950.assembled.gff
Ga0182879_1023 Ga0182879_102310 0.625 121950.assembled.gff
Ga0182879_1023 Ga0182879_102311 0.701 121950.assembled.gff
Ga0182879_1023 Ga0182879_102312 0.727 121950.assembled.gff
Ga0182879_1023 Ga0182879_102313 0.731 121950.assembled.gff
Ga0182879_1023 Ga0182879_102314 0.728 121950.assembled.gff
Ga0182879_1023 Ga0182879_102315 0.737 121950.assembled.gff
Ga0182879_1023 Ga0182879_102317 0.707 121950.assembled.gff
Ga0182879_1023 Ga0182879_102318 0.772 121950.assembled.gff
Ga0182879_1023 Ga0182879_102319 0.729 121950.assembled.gff
Ga0182879_1023 Ga0182879_102320 0.741 121950.assembled.gff
